UNIT,LECTURE #,Key Learning Objective,Question
EVOLUTION: 1.3,3,Early evolution on Earth,The development of multicellular organisms led to a significant increase in biodiversity during which period? A. Precambrian B. Cambrian C. Ordovician D. Silurian
EVOLUTION: 1.3,3,Fossilization,What is the main importance of fossils? A. Providing evidence for continental drift B. Serving as a source of fuel C. Offering insights into the history of life on Earth D. Indicating ancient climates
EVOLUTION: 1.3,3,Fossilization,Which of the following is a limitation of the fossil record? A. Many organisms do not fossilize well or at all B. Fossils only provide information about extinct species C. Fossilization only occurs in certain environments D. All of the above
EVOLUTION: 1.3,3,The domains of life,"The major domains of life include: a. Animals, plants fungi b. Archaea, bacteria, eukarya c. Mammals, reptiles, birds d. Protozoans, algae, bacteria "
EVOLUTION: 1.3,3,Endosymbiosis,Who proposed the endosymbiotic theory? A. Charles Darwin B. Alfred Wegener C. Lynn Margulis D. Ernst Mayr
EVOLUTION: 1.3,3,Endosymbiosis,The endosymbiotic theory is primarily used to explain the origin of which organelles in eukaryotic cells? A. Mitochondria and chloroplasts B. Nucleus and endoplasmic reticulum C. Golgi apparatus and ribosomes D. Lysosomes and peroxisomes
EVOLUTION: 1.3,3,Compare and contrast plant and animal,
EVOLUTION: 1.3,3,Compare and contrast Prokaryote and Eukaryotes,
EVOLUTION: 1.3,4,Evolution after the oxygen revolution,The increase in oxygen levels during the Oxygen Revolution allowed for the evolution of which important cellular process? A. Photosynthesis B. Anaerobic respiration C. Aerobic respiration D. Fermentation
EVOLUTION: 1.3,4,Evolution after the oxygen revolution,Which event paved the way for the evolution of aerobic organisms and more complex life forms? A. The Oxygen Revolution B. The Cambrian Explosion C. The formation of the ozone layer D. The Ediacaran biota
EVOLUTION: 1.3,4,Ediacaran,"The Ediacaran biota represents a transition from: A. Simple, single-celled organisms to more complex multicellular life forms B. Anaerobic organisms to aerobic organisms C. Aquatic life to terrestrial life D. Invertebrates to vertebrates"
EVOLUTION: 1.3,4,Ediacaran,"The Ediacaran Period is characterized by the appearance of: A. Large, complex, multicellular organisms B. The first single-celled organisms C. The first land plants D. The first vertebrates"
EVOLUTION: 1.3,4,Cambrian,The Cambrian Period saw the emergence of: A. Most major animal phyla B. The first land plants C. The first mammals D. The first dinosaurs
EVOLUTION: 1.3,4,Cambrian,The Cambrian Explosion occurred during which geological period? A. Precambrian B. Cambrian C. Ordovician D. Silurian
EVOLUTION: 1.3,4,Burgess Shale,"The Burgess Shale is significant because it contains: A. Exceptionally well-preserved fossils, including soft-bodied organisms B. The first evidence of land plants C. The oldest known animal fossils D. The first evidence of vertebrates"
EVOLUTION: 1.3,4,Burgess Shale,The Burgess Shale is located in which mountain range? A. Andes B. Himalayas C. Alps D. Canadian Rocky Mountains
EVOLUTION: 1.3,4,Cambrian Explosion,Which of the following factors may have contributed to the Cambrian Explosion? A. Increased oxygen levels B. Predation C. Changes in the environment D. All of the above
EVOLUTION: 1.3,4,Cambrian Explosion,The Cambrian Explosion marks a significant milestone in the evolution of life on Earth because: A. It saw a rapid diversification of multicellular life B. It marked the first appearance of land plants C. It led to the development of the ozone layer D. It was the beginning of the end for the dinosaurs
EVOLUTION: 1.3,4,Tiktaalik,What was Darwin’s dilemma?
EVOLUTION: 1.4,5,History of Evolution Theory,
EVOLUTION: 1.4,5,Malthus,Thomas Malthus' ideas on population growth influenced which theory of evolution? A. Lamarckism B. Natural selection C. Inheritance of acquired characteristics D. Punctuated equilibrium
EVOLUTION: 1.4,5,Malthus,"According to Malthus, population growth would eventually: A. Outstrip available resources B. Stabilize naturally C. Lead to cooperation among species D. Result in the extinction of all species"
EVOLUTION: 1.4,5,Erasmus Darwin,Erasmus Darwin's ideas on evolution suggested that: A. All living organisms are derived from a common ancestor B. Traits are inherited through use and disuse C. Natural selection drives evolution D. Evolution occurs in rapid bursts separated by long periods of stasis
EVOLUTION: 1.4,5,Alfred Russel Wallace ,Alfred Russel Wallace's work in the Amazon and the Malay Archipelago contributed to his ideas on: A. Inheritance of acquired characteristics B. Transmutation of species C. Species distribution and the role of the environment in shaping species variation D. Punctuated equilibrium
EVOLUTION: 1.4,5,Alfred Russel Wallace ,Which scientist independently developed the theory of evolution by natural selection alongside Charles Darwin? A. Thomas Malthus B. Erasmus Darwin C. Alfred Russel Wallace D. Jean-Baptiste Lamarck
EVOLUTION: 1.4,5,Lamarck,"Lamarck's theory of evolution, known as Lamarckism, proposed that: A. Evolution occurs through the inheritance of acquired characteristics B. Evolution is driven by natural selection C. Evolution results from competition for limited resources D. Evolution occurs in rapid bursts separated by long periods of stasis"
EVOLUTION: 1.4,5,Lamarck,The main difference between Lamarck's theory of evolution and the theory of evolution by natural selection is: A. The role of the environment in shaping species variation B. The idea that all living organisms are derived from a common ancestor C. The proposed mechanism of inheritance and trait acquisition D. The concept of competition for limited resources
EVOLUTION: 1.4,5,Charles Darwin,Where (on Earth) were Charles Darwin’s major discoveries? What animals did he study?
EVOLUTION: 1.4,5,Charles Darwin,"What about Charles Darwin’s trip (name of vessel, general timeline, etc.)?"
EVOLUTION: 1.4,5,Charles Darwin,What was Darwin’s dilemma?
EVOLUTION: 1.4,5,Charles Darwin,Why didn’t Wallace and Darwin understand the role of genetic variation in evolution?
EVOLUTION: 1.4,5,Natural Selection - Survival of the fittest,Natural selection happens on what level of biological organization?
EVOLUTION: 1.4,5,Natural Selection - Survival of the fittest,What is the primary driving force behind natural selection? A. Genetic drift B. Fitness C. Adaptation D. Selection pressure
EVOLUTION: 1.4,5,Natural Selection - Survival of the fittest,"In the context of evolution, what does fitness refer to? A. Physical strength of an organism B. The ability to reproduce C. The ability to survive and reproduce, and pass on genes to the next generation D. The speed at which an organism can move"
EVOLUTION: 1.4,5,Natural Selection - Survival of the fittest,Which of the following factors can reduce the effectiveness of natural selection in a population? A. High genetic diversity B. A small population size C. A large population size D. High selection pressure
EVOLUTION: 1.4,5,Natural Selection - Survival of the fittest,"What is the main difference between natural selection and genetic drift? A. Natural selection is driven by fitness, while genetic drift is driven by chance events B. Natural selection increases genetic variation, while genetic drift reduces it C. Natural selection occurs only in large populations, while genetic drift occurs only in small populations D. Natural selection is caused by environmental factors, while genetic drift is caused by genetic factors"
EVOLUTION: 1.4,5,Natural Selection - Survival of the fittest,What did Peter and Rosemary Grant study? What kind if selection did they illustrate?
EVOLUTION: 1.4,5,Herbet Spencer,"Who was Herbert Spencer, and what was he known for?"
EVOLUTION: 1.4,5,Genetic Variation,Which of the following processes contributes to genetic variation within a population? A. Mutation B. Genetic recombination C. Gene flow D. All of the above
EVOLUTION: 1.4,5,Random Mutations,"In the context of evolution, what is the primary purpose of mutations? A. To create genetic variation within a population B. To ensure the survival of a species C. To repair damaged DNA D. To prevent gene flow between populations"
EVOLUTION: 1.4,5,Gene Flow,"How can gene flow contribute to speciation? A. By increasing genetic variation within a population B. By preventing the exchange of genetic material between populations C. By introducing new alleles into a population, which can lead to reproductive isolation D. By promoting the fixation of alleles within a population"
EVOLUTION: 1.4,5,Gene Flow,Which of the following best describes gene flow? A. The movement of individuals within a population B. The exchange of genetic material between populations through migration C. The random fluctuation of allele frequencies within a population D. The production of offspring with unique combinations of traits
EVOLUTION: 1.4,5,Genetic Recombination,Which of the following processes is responsible for shuffling genetic material during sexual reproduction? A. Mutation B. Genetic recombination C. Gene flow D. Genetic drift
EVOLUTION: 1.4,5,Genetic Recombination,What is the primary role of genetic recombination in evolution? A. Creating new alleles B. Reducing genetic variation C. Preventing gene flow between populations D. Producing offspring with unique combinations of traits
EVOLUTION: 1.4,5,Adaptation,Which of the following is an example of a structural adaptation? A. Camouflage in a prey species B. Increased metabolism rate in a cold environment C. Nocturnal behavior to avoid predators D. Communication through specific sounds
EVOLUTION: 1.4,5,Adaptation,Which of the following is NOT an example of adaptation? A. Structural changes B. Physiological changes C. Behavioral changes D. Random mutations
EVOLUTION: 1.4,5,Dominance Hierarchy,
EVOLUTION: 1.4,5,Competance Hierarchy,
EVOLUTION: 1.4,5,Descent with Modification,
EVOLUTION: 1.4,5,Taxonomy,
EVOLUTION: 1.4,5,Coevolution,"What is coevolution, and what types of interactions drive it?"
EVOLUTION: 1.4,5,Coevolution,"How was coevolution impacted by past events (extinction, etc.)?"
EVOLUTION: 1.4,5,Sexual Selection,Are there costs associated with these exaggerated traits
EVOLUTION: 1.4,5,Sexual Selection,"If there are costs associated with these exaggerated traits, why did they evolve?"
EVOLUTION: 1.4,5,Sexual Selection,Why do females choose males with exaggerated traits?
EVOLUTION: 1.4,5,Species Drift,What is the primary driving force behind species drift? A. Natural selection B. Random events C. Convergent evolution D. Disruptive selection
EVOLUTION: 1.4,5,Species Drift,How can genetic drift affect genetic diversity within a population? A. Increase genetic diversity B. Decrease genetic diversity C. Maintain genetic diversity D. Have no effect on genetic diversity
EVOLUTION: 1.4,5,Gene,"What is the main difference between an allele and a gene? A. An allele is a segment of DNA, while a gene is a specific version of an allele B. An allele is a specific version of a gene, while a gene is a segment of DNA that codes for a protein C. An allele is a protein, while a gene is a segment of DNA D. An allele is a trait, while a gene is a segment of DNA that codes for a protein"
EVOLUTION: 1.4,6,Genetic Drift,"What is the main difference between natural selection and genetic drift? A. Natural selection is driven by fitness, while genetic drift is driven by chance events B. Natural selection increases genetic variation, while genetic drift reduces it C. Natural selection occurs only in large populations, while genetic drift occurs only in small populations D. Natural selection is caused by environmental factors, while genetic drift is caused by genetic factors"
EVOLUTION: 1.4,6,Genetic Drift,What is the primary cause of genetic drift? A. Environmental changes B. Random fluctuations in allele frequencies C. Selection pressure D. Reproductive isolation
EVOLUTION: 1.4,6,Genetic Drift,Which evolutionary mechanism is particularly significant in small populations and can lead to a reduction in genetic diversity? A. Natural selection B. Mutation C. Gene flow D. Genetic drift
EVOLUTION: 1.4,6,Convergent Evolution,What type of structures can result from convergent evolution? A. Homologous structures B. Analogous structures C. Vestigial structures D. Derived structures
EVOLUTION: 1.4,6,Convergent Evolution,Which term describes the evolution of similar traits in unrelated species due to similar environmental pressures? A. Convergent evolution B. Divergent evolution C. Genetic drift D. Disruptive selection
EVOLUTION: 1.4,6,Divergent Evolution,What type of structures can result from divergent evolution? A. Homologous structures B. Analogous structures C. Vestigial structures D. Derived structures
EVOLUTION: 1.4,6,Divergent Evolution,What term describes the process in which species with a common ancestor evolve to become more distinct from each other over time? A. Convergent evolution B. Divergent evolution C. Genetic drift D. Disruptive selection
EVOLUTION: 1.4,6,Four Conditions for Natural selection,What are the four processes that drive evolution?
EVOLUTION: 1.4,6,Stabilizing Selection,Which type of selection pressure favors intermediate phenotypes and reduces variation in a population? A. Directional selection B. Disruptive selection C. Stabilizing selection D. Balancing selection
EVOLUTION: 1.4,6,Directional Selection,Which type of selection pressure favors individuals with traits that increase their fitness in a given environment? A. Directional selection B. Disruptive selection C. Stabilizing selection D. Balancing selection
EVOLUTION: 1.4,6,Disruptive Selection,How does disruptive selection contribute to speciation? A. By promoting genetic similarities between populations B. By promoting genetic differences between populations C. By maintaining genetic diversity within populations D. By preventing the evolution of reproductive barriers
EVOLUTION: 1.4,6,Disruptive Selection,Which form of natural selection favors extreme phenotypes over intermediate ones? A. Stabilizing selection B. Directional selection C. Disruptive selection D. Sexual selection
EVOLUTION: 1.4,6,Normal Distributions in Nature,"What type of statistical pattern is characterized by most data points clustering around the mean value, with fewer data points as you move further from the mean? A. Normal distribution B. Skewed distribution C. Bimodal distribution D. Uniform distribution"
EVOLUTION: 1.4,6,Normal Distributions in Nature,Which of the following traits is most likely to follow a normal distribution in nature? A. Height of trees in a forest B. Number of petals on a flower C. Presence of a specific genetic mutation D. Number of offspring produced by an organism
EVOLUTION: 1.4,6,Normal Distributions in Nature,Why is understanding normal distributions in nature important for biologists? A. To predict future mutations B. To study the variation of traits within a population and make predictions about trait values C. To determine the cause of population declines D. To identify keystone species in an ecosystem
EVOLUTION: 1.4,6,Normal Distributions in Nature,What types of distribution are common in nature? Why?
EVOLUTION: 1.4,6,Population Dynamics,Which of the following factors influences population dynamics? A. Birth rates B. Immigration and emigration C. Environmental conditions D. All of the above
EVOLUTION: 1.4,6,Population Dynamics,What term refers to the maximum number of individuals a particular environment can support indefinitely? A. Carrying capacity B. Biodiversity C. Density-dependent factor D. Density-independent factor
EVOLUTION: 1.4,6,Population Dynamics,"Which type of factor influences population dynamics by affecting the per capita growth rate in a population, regardless of population size? A. Carrying capacity B. Density-dependent factor C. Density-independent factor D. None of the above"
EVOLUTION: 1.4,6,Population Dynamics,What are population oscillations? Under what mechanism for natural selection do they relate?
EVOLUTION: 1.4,6,Genotype and Phenotype,What is the difference between a genotype and a phenotype?
EVOLUTION: 1.4,6,Genetics and Evolution Theory,When was a modern understanding of genetics introduced to evolution theory?
EVOLUTION: 1.5,6,Bottle Neck Effect,"How does the founder effect primarily differ from the bottleneck effect? A. The founder effect involves a reduction in population size, while the bottleneck effect does not B. The founder effect involves migration, while the bottleneck effect does not C. The founder effect involves the establishment of a new population, while the bottleneck effect involves the recovery of an existing population D. The founder effect increases genetic diversity, while the bottleneck effect decreases it"
EVOLUTION: 1.5,6,Bottle Neck Effect,Which of the following is a consequence of the bottleneck effect? A. Increased genetic diversity in the population B. Decreased genetic diversity in the population C. Unchanged genetic diversity in the population D. None of the above
EVOLUTION: 1.5,6,Bottle Neck Effect,Which of the following scenarios is most likely to result in a bottleneck effect? A. A small group of individuals migrates to a new habitat and establishes a new population B. A large population is suddenly reduced due to a natural disaster C. Two adjacent populations exchange genetic material through migration D. A population adapts to a new environmental pressure
EVOLUTION: 1.5,6,Selection Pressure,Which type of selection pressure favors extreme phenotypes and can lead to the formation of new species? A. Directional selection B. Disruptive selection C. Stabilizing selection D. Balancing selection
EVOLUTION: 1.5,6,Selection Pressure,Which of the following is an example of an environmental factor that can act as a selection pressure? A. Temperature B. Food availability C. Predator-prey relationships D. All of the above
EVOLUTION: 1.5,6,Selection Pressure,Which of the following factors can influence selection pressure? A. Predation B. Competition C. Resource availability D. All of the above
EVOLUTION: 1.5,6,Founder Effect,"Which of the following scenarios would most likely result in the founder effect? A. A large population experiencing a sudden decrease in food availability B. A small group of individuals from a population colonizing a nearby island C. A population adapting to a new selection pressure, such as increased predation D. A population experiencing a disease outbreak that significantly reduces its size"
EVOLUTION: 1.5,6,Founder Effect,"How does the founder effect primarily differ from the bottleneck effect? A. The founder effect involves a reduction in population size, while the bottleneck effect does not B. The founder effect involves migration, while the bottleneck effect does not C. The founder effect involves the establishment of a new population, while the bottleneck effect involves the recovery of an existing population D. The founder effect increases genetic diversity, while the bottleneck effect decreases it"
EVOLUTION: 1.5,6,Founder Effect,What is the primary cause of the founder effect? A. A small group of individuals becoming isolated from a larger population B. A drastic reduction in population size due to a catastrophic event C. Directional selection pressure D. Genetic recombination during sexual reproduction
EVOLUTION: 1.5,6,Speciation,What defines a species?
EVOLUTION: 1.5,6,Speciation,Which of the following could provide the best data for determining the phylogeny of very closely related species? a. The fossil record b. Comparison of embryological development c. Comparison of mitochondrial DNA & nucleotide sequences d. Morphological differences
EVOLUTION: 1.5,6,Speciation,What are the major barriers of each type of speciation?
EVOLUTION: 1.5,6,Parapatric speciation,In which type of speciation do adjacent populations evolve into distinct species while maintaining contact along a common border? A. Allopatric speciation B. Sympatric speciation C. Parapatric speciation D. Peripatric speciation
EVOLUTION: 1.5,6,Allopatric speciation,"Which of the following is a potential driver of allopatric speciation? A. Polyploidy B. A geographical barrier, such as a river or mountain range C. Disruptive selection based on ecological niches D. Hybridization between closely related species"
EVOLUTION: 1.5,6,Allopatric speciation,Which of the following is NOT an example of allopatric speciation? a. Grand canyon squirrels b. Orcas c. Darwin's finches d. Wallace's butterflies
EVOLUTION: 1.5,6,Allopatric speciation,"Which of the following scenarios is most likely to result in allopatric speciation? A. Two populations living in the same environment with no barriers B. Two populations separated by a physical barrier, such as a mountain range C. Two populations with different mating rituals D. Two populations experiencing different selection pressures"
EVOLUTION: 1.5,6,Peripatric speciation,"Which type of speciation occurs when a small, isolated population at the edge of a larger population's range evolves into a distinct species? A. Allopatric speciation B. Sympatric speciation C. Parapatric speciation D. Peripatric speciation"
EVOLUTION: 1.5,6,Peripatric speciation,"In peripatric speciation, which factor is most responsible for the rapid genetic divergence between the isolated population and the parent population? A. Strong selection pressure B. Genetic drift in the small, isolated population C. Gene flow between the isolated population and the parent population D. Hybridization between the isolated population and the parent population"
EVOLUTION: 1.5,6,Sympatric speciation,In which type of speciation do new species arise without geographical separation? A. Allopatric speciation B. Sympatric speciation C. Parapatric speciation D. Peripatric speciation
EVOLUTION: 1.5,6,Parapatric speciation,What is the main factor that differentiates parapatric speciation from allopatric speciation? A. The presence of a physical barrier between populations B. The absence of a physical barrier between populations C. The presence of gene flow between populations D. The absence of gene flow between populations
EVOLUTION: 1.5,6,Sympatric speciation,"In which type of speciation does a new species evolve within the same geographical area as its parent species, but due to ecological or behavioral differences? A. Allopatric speciation B. Sympatric speciation C. Parapatric speciation D. Peripatric speciation"
EVOLUTION: 1.5,6,Sympatric speciation,"What is a common factor that could lead to sympatric speciation? A. Geographic isolation B. Disruptive selection based on ecological niches C. A physical barrier between populations D. A small, isolated population at the edge of a larger population's range"
EVOLUTION: 1.5,6,Sympatric speciation,"Biologists have found more than 500 species of fruit flies on the various Hawaiian Islands, all apparently descended from a single ancestor species. This is an example of... a. Temporal isolation b. Adaptive radiation c. Sympatric speciation d. Polyploidy"
EVOLUTION: 1.6,7,Extinction,"Extinction of a species is not uncommon through evolutionary time. In fact, a. No organisms live for more than several million years b. An extinction event must precede a speciation event c. Estimates predict that over 95% of all species that have lived are extinct d. Cataclysmic events are always responsible for extinctions"
EVOLUTION: 1.6,7,The Big Five extinctions,The Big Five extinctions are characterized by: A. The emergence of new species B. Large-scale volcanic eruptions C. The extinction of a significant percentage of living species D. The rapid evolution of new adaptations
EVOLUTION: 1.6,7,The Big Five extinctions,How did the Big Five extinctions impact the course of evolution on Earth? A. They slowed down the process of evolution B. They led to the diversification of life forms due to vacant ecological niches C. They caused the convergence of unrelated species D. They resulted in the extinction of all life on Earth
EVOLUTION: 1.6,7,Permian Extinction,Which mass extinction event is known as the Great Dying? A. Ordovician-Silurian Extinction B. Late Devonian Extinction C. Permian Extinction D. Cretaceous-Tertiary Extinction
EVOLUTION: 1.6,7,Permian Extinction,What percentage of marine species went extinct during the Permian Extinction? A. 25% B. 50% C. 75% D. 96%
EVOLUTION: 1.6,7,Cretaceous-Tertiary Extinction: K-T,The Cretaceous-Tertiary Extinction is notable for the extinction of which group of organisms? A. Trilobites B. Dinosaurs C. Ammonites D. Eurypterids
EVOLUTION: 1.6,7,Cretaceous-Tertiary Extinction: K-T,The K-T Extinction led to the diversification and rise of which group of organisms? A. Reptiles B. Mammals C. Birds D. Insects
EVOLUTION: 1.6,7,Embryogenesis,Embryogenesis is the process of development from a: A. Gamete B. Zygote C. Fetus D. Larva
EVOLUTION: 1.6,7,Embryogenesis,Which aspect of embryogenesis has contributed to our understanding of evolution? A. Similarities in early development among different organisms B. The role of ATP in energy storage and transport C. The use of carbon dating to determine the age of embryos D. The involvement of Na+ and Cl- ions in maintaining cellular homeostasis
EVOLUTION: 1.6,7,Adaptive radiation,"Which evolutionary process involves a single ancestral species rapidly diversifying into multiple new species, each adapted to a distinct ecological niche? A. Adaptive radiation B. Convergent evolution C. Divergent evolution D. Coevolution"
EVOLUTION: 1.6,7,Adaptive radiation,What typically triggers adaptive radiation in a species? A. Encountering new environments or resources B. Geographic isolation C. Interspecific competition D. Sexual selection
EVOLUTION: 1.6,7,Adaptive radiation,"Which of the following is an example of adaptive radiation? A. The development of flight in birds, bats, and insects B. The diversification of Darwin's finches in the Galapagos Islands C. The evolution of similar body shapes in sharks and dolphins D. The development of resistance to pesticides in various insect species"
EVOLUTION: 1.6,7,Analogous Anatomy,What are analogous structures? A. Anatomical features with a common ancestry but different functions B. Anatomical features with similar functions but evolved independently C. Vestigial structures that no longer serve a function D. Anatomical features that are unique to a single species
EVOLUTION: 1.6,7,Analogous Anatomy,Which evolutionary process is responsible for the development of analogous structures? A. Adaptive radiation B. Convergent evolution C. Divergent evolution D. Coevolution
EVOLUTION: 1.6,7,Analogous Anatomy,Which of the following is an example of analogous structures? A. The wings of birds and bats B. The forelimbs of humans and whales C. The beaks of different species of Darwin's finches D. The thorns on cacti and roses
EVOLUTION: 1.6,7,Homologous Anatomy,What are homologous structures? A. Anatomical features with a common ancestry but different functions B. Anatomical features with similar functions but evolved independently C. Vestigial structures that no longer serve a function D. Anatomical features that are unique to a single species
EVOLUTION: 1.6,7,Homologous Anatomy,Which evolutionary process is responsible for the development of homologous structures? A. Adaptive radiation B. Convergent evolution C. Divergent evolution D. Coevolution
EVOLUTION: 1.6,7,Homologous Anatomy,Which of the following is an example of homologous structures? A. The wings of birds and bats B. The forelimbs of humans and whales C. The beaks of different species of Darwin's finches D. The thorns on cacti and roses
EVOLUTION: 1.6,7,DNA,The double helix structure of DNA was discovered by: a) Charles Darwin and Alfred Russel Wallace b) Gregor Mendel c) James Watson and Francis Crick d) Rosalind Franklin
EVOLUTION: 1.6,7,DNA,Which molecule is considered the primary genetic material in almost all living organisms? a) RNA b) DNA c) Protein d) Lipids
EVOLUTION: 1.6,7,RNA,Which type of RNA is responsible for carrying genetic information from DNA to the ribosome for protein synthesis? a) tRNA (transfer RNA) b) rRNA (ribosomal RNA) c) mRNA (messenger RNA) d) snRNA (small nuclear RNA)
EVOLUTION: 1.6,7,Amino Acids,Which of the following amino acids has a sulfur-containing side chain? a) Serine b) Threonine c) Methionine d) Tryptophan
EVOLUTION: 1.6,7,Amino Acids,Amino acids that are hydrophobic typically have side chains that are: a) Charged b) Polar c) Nonpolar d) Small
EVOLUTION: 1.6,7,Amino Acids,Which of the following amino acids can form disulfide bridges? a) Cysteine b) Asparagine c) Glutamic acid d) Arginine
EVOLUTION: 1.6,7,Amino Acids,Amino acids involved in catalysis and metal ion binding often have side chains that are: a) Aromatic b) Hydrophobic c) Acidic or basic d) Aliphatic
EVOLUTION: 1.6,7,Amino Acids,Which of the following amino acids has the smallest side chain? a) Alanine b) Glycine c) Proline d) Valine
EVOLUTION: 1.6,7,Amino Acids,Which amino acid has a unique cyclic structure that includes its side chain and backbone? a) Proline b) Serine c) Leucine d) Isoleucine
EVOLUTION: 1.6,7,Amino Acids,Which of the following amino acids is commonly found in turns and loops of protein structures due to its flexibility? a) Glycine b) Tryptophan c) Phenylalanine d) Proline
EVOLUTION: 1.6,7,Amino Acids,How many standard amino acids are found in modern organisms? a) 10 b) 20 c) 25 d) 30
EVOLUTION: 1.6,7,Proteins,What are the primary components of cell membranes? a) Proteins and carbohydrates b) Nucleic acids and proteins c) Lipids and proteins d) Lipids and carbohydrates
EVOLUTION: 1.6,7,Proteins,Which of the following is NOT a function of proteins in modern cells? a) Catalytic activity b) Structural support c) Genetic information storage d) Molecular signaling
EVOLUTION: 1.6,7,Proteins,How many standard amino acids are found in modern organisms? a) 10 b) 20 c) 25 d) 30
EVOLUTION: 1.6,7,Proteins,What are the building blocks of proteins? a) Nucleotides b) Amino acids c) Fatty acids d) Sugars
EVOLUTION: 1.6,7,Lipids,What are the primary components of cell membranes? a) Proteins and carbohydrates b) Nucleic acids and proteins c) Lipids and proteins d) Lipids and carbohydrates
EVOLUTION: 1.6,7,Lipids,Describe the role of lipids in modern cells and discuss how they might have evolved from simple precursors in the early stages of life.
EVOLUTION: 1.6,7,Lipids,What is the primary function of lipids in cells? a) Genetic information storage b) Catalysis c) Cell membrane formation and energy storage d) Structural support
EVOLUTION: 1.6,7,Lipids,Which of the following is one the of the properties of phospholipids that made them a good candidate for forming cell membranes? a. They have hydrophobic and hydrophilic opposing sides b. The barrier blocks all substances from passing c. They're bulky so you need less d. They aren't a good candidate for membranes
EVOLUTION: 1.6,7,Hemoglobin,
EVOLUTION: 1.6,7,Sympatry,Which factor can lead to sympatric speciation? A. Geographic isolation B. Ecological differences C. Physical barriers D. None of the above
EVOLUTION: 1.6,7,Sympatry,How does sympatric speciation demonstrate the power of evolution? A. By showing how new species can arise even without physical barriers to gene flow B. By illustrating the importance of geographic isolation in speciation C. By revealing the role of competition between species D. By emphasizing the influence of environmental factors on speciation
EVOLUTION: 1.6,7,Sympatry,In which type of speciation do populations of a single species evolve into separate species while inhabiting the same geographical area? A. Allopatric speciation B. Sympatric speciation C. Parapatric speciation D. Peripatric speciation
EVOLUTION: 1.6,7,Batesian Mimicry,What is the primary advantage of Batesian mimicry for a harmless species? A. Increased reproductive success B. Protection from predators C. Enhanced competition with other species D. Improved ability to find food resources
EVOLUTION: 1.6,7,Batesian Mimicry,Which evolutionary force is responsible for the development of Batesian mimicry? A. Genetic drift B. Natural selection C. Gene flow D. Mutation
EVOLUTION: 1.6,7,Mullerian Mimcry,"In Mullerian mimicry, which of the following is true? A. Only one species benefits from the mimicry B. Both species involved are harmless C. Both species involved are harmful or unpalatable D. The mimicry involves three or more species"
EVOLUTION: 1.6,7,Mullerian Mimcry,How does Mullerian mimicry demonstrate the cooperative aspect of evolution? A. By showing how multiple species can benefit from sharing similar warning signals B. By illustrating the importance of competition between species C. By revealing how one species can evolve to
EVOLUTION: 1.6,7,Major advantages of primates,
EVOLUTION: 1.6,7,Grasping Hands,"Which of the following is a major advantage of primates, including humans? A. Opposable thumbs B. Echolocation C. Regeneration of limbs D. Cold-blooded metabolism"
EVOLUTION: 1.6,7,Large Brain,"In primates, which trait is essential for the development of tool use and craftsmanship? A. Binocular vision B. Grasping hands C. Large brain D. Complex social structures"
EVOLUTION: 1.6,7,Large Brain,What is the primary advantage of having a large brain relative to body size in humans? A. Enhanced sense of smell B. Increased physical strength C. Advanced cognitive abilities D. Camouflage
EVOLUTION: 1.6,7,Large Brain,What is one crucial function of the large brain in humans? A. Temperature regulation B. Detoxification C. Advanced cognitive abilities D. Oxygen storage
EVOLUTION: 1.6,7,Society & Family,Which of the following is a key feature of human social structures? A. Resource hoarding B. Strict hierarchies C. Cooperation and collaboration D. Lack of cultural practices
EVOLUTION: 1.6,7,Society & Family,Explain the importance of complex social structures and strong family bonds in human societies and how these traits have contributed to our success as a species.
EVOLUTION: 1.6,7,Society & Family,Human societies are characterized by: A. Solitary lifestyles B. Complex social structures C. Limited communication D. Absence of family bonds
EVOLUTION: 1.6,7,Binocular Vision,"Describe the advantages of binocular vision in humans and other primates, and how this trait has facilitated various aspects of our evolution and survival."
EVOLUTION: 1.6,7,Binocular Vision,What is the main benefit of binocular vision in humans and other primates? A. Improved depth perception B. Ability to see ultraviolet light C. Increased field of view D. Ability to see in complete darkness
EVOLUTION: 1.6,7,Bipedalism,How did bipedalism improve survival rates for early hominids? a) It allowed them to fly away from predators b) It freed up their hands for carrying objects c) It made them more attractive to potential mates d) It increased their resistance to disease
EVOLUTION: 1.6,7,Bipedalism,Which of the following is a benefit of bipedalism? a) Increased efficiency in climbing trees b) Improved sense of smell c) Greater dexterity in using tools d) Increased lung capacity
EVOLUTION: 1.6,7,Human Evolution,"Which hominid species is commonly associated with the famous fossil nicknamed ""Lucy""? A. Homo habilis B. Homo erectus C. Australopithecus afarensis D. Homo neanderthalensis"
EVOLUTION: 1.6,7,Human Evolution,Which hominid species is known to have lived in Europe? A. Homo habilis B. Homo erectus C. Australopithecus afarensis D. Homo neanderthalensis
EVOLUTION: 1.6,7,Human Evolution,The human fossil record supports: a. A straight line of descent to Homo sapeins b. There was more than one hominid species alive at one time c. We are more related to lemurs than other hominids d. The Multiregional hypothesis
EVOLUTION: 1.6,7,Human Evolution,"The common female and male ancestors of all modern humans, as identified through genetic studies, are referred to as: A. Mitochondrial Eve and Y-chromosomal Adam B. Lucy and Ardi C. Neanderthal Woman and Denisovan Man D. Mitochondrial Mother and Y-chromosomal Father"
